customer_id,acquisition_campaign_id,acquisition_channel,first_purchase_value,repeat_purchase_count,total_ltv
3985,92,Digital-Social,184,12,3580
3986,65,TV,955,5,1945
3987,53,Digital-Search,910,3,1366
3988,88,TV,805,11,9154
3989,30,In-store,1035,7,4633
3990,51,Trade-Promo,296,9,6596
3991,29,Digital-Social,245,10,1975
3992,84,Digital-Social,1325,1,1900
3993,88,OOH,251,7,3436
3994,49,Trade-Promo,183,2,1675
3995,96,Trade-Promo,546,1,725
3996,34,Digital-Social,1208,4,2080
3997,80,In-store,902,2,1510
3998,73,TV,515,1,1094
3999,63,TV,1126,0,1126
4000,52,Trade-Promo,854,6,4166
4001,59,TV,884,3,3485
4002,51,Digital-Social,272,9,6338
4003,51,Digital-Search,840,0,840
4004,75,Digital-Search,621,4,3905
4005,5,In-store,983,6,3089
4006,88,Digital-Search,1338,12,5454
4007,92,Digital-Social,1262,6,4274
4008,2,Digital-Search,1425,9,6240
4009,22,In-store,488,2,1132
4010,50,Digital-Social,988,1,1228
4011,38,Digital-Social,623,3,2333
4012,86,Digital-Social,803,10,7983
4013,90,Digital-Search,645,10,3685
4014,13,OOH,1154,8,7562
4015,6,Trade-Promo,1109,9,8786
4016,80,TV,1375,6,3181
4017,82,Digital-Social,737,11,3333
4018,85,Trade-Promo,1269,10,6659
4019,34,Digital-Social,511,8,4479
4020,31,Digital-Social,676,7,3063
4021,47,OOH,217,5,3687
4022,31,Digital-Social,602,4,2030
4023,5,OOH,593,1,823
4024,91,Digital-Search,1469,8,6757
4025,52,TV,865,11,5518
4026,48,In-store,899,11,8896
4027,87,Digital-Search,1122,5,4192
4028,52,Trade-Promo,649,11,9449
4029,43,Digital-Social,838,3,2629
4030,48,Trade-Promo,1067,4,3275
4031,50,OOH,1317,12,9285
4032,49,TV,982,3,2293
4033,17,TV,462,5,2672
4034,48,TV,1196,11,2934
4035,74,Digital-Search,1366,4,4046
4036,12,Digital-Search,479,12,7175
4037,77,Digital-Social,761,12,7121
4038,74,In-store,913,4,3341
4039,24,TV,590,0,590
4040,36,Digital-Social,590,5,5010
4041,76,TV,644,2,1732
4042,16,Digital-Search,207,10,4417
4043,84,Trade-Promo,1295,3,2504
4044,21,In-store,338,4,2234
4045,40,Digital-Social,214,7,5324
4046,53,Digital-Social,1447,12,8863
4047,29,TV,1494,0,1494
4048,69,OOH,349,7,5200
4049,46,Digital-Social,390,1,621
4050,48,OOH,1224,7,2932
4051,72,Digital-Search,751,2,1479
4052,47,OOH,672,11,4302
4053,56,Trade-Promo,1043,4,2735
4054,88,OOH,1490,7,2883
4055,15,In-store,497,10,3667
4056,83,OOH,151,11,7752
4057,53,Digital-Search,402,3,2217
4058,60,In-store,370,9,5680
4059,52,OOH,763,6,2815
4060,25,In-store,106,1,541
4061,8,OOH,195,12,9723
4062,90,Digital-Search,412,7,5305
4063,9,TV,852,5,4922
4064,67,OOH,193,0,193
4065,20,In-store,1497,2,3289
4066,17,TV,733,2,1687
4067,60,OOH,499,1,1084
4068,4,Trade-Promo,716,3,2927
4069,89,TV,545,12,7229
4070,68,OOH,277,7,2503
4071,5,Digital-Social,349,3,1960
4072,80,Digital-Search,818,11,4195
4073,67,In-store,460,11,2407
4074,77,OOH,481,9,8518
4075,81,In-store,604,5,2004
4076,93,Digital-Search,1360,5,5485
4077,88,Digital-Social,580,2,1226
4078,20,OOH,1006,3,3604
4079,79,Digital-Social,1169,9,8117
4080,23,TV,688,5,3863
4081,89,OOH,554,12,6698
4082,29,Digital-Social,564,6,4086
4083,12,Trade-Promo,816,0,816
4084,51,TV,200,8,5160
4085,6,Trade-Promo,483,6,5109
4086,64,TV,1135,12,4879
4087,26,In-store,179,1,343
4088,63,TV,419,6,1931
4089,46,OOH,1233,3,3396
4090,87,Trade-Promo,1394,2,3140
4091,12,In-store,1464,12,11004
4092,56,OOH,636,8,3948
4093,100,In-store,1079,3,2525
4094,57,Digital-Search,368,2,1096
4095,28,OOH,412,2,1042
4096,92,Trade-Promo,134,10,2714
4097,97,Trade-Promo,698,4,1926
4098,45,Trade-Promo,1472,11,9491
4099,20,OOH,1461,10,9421
4100,24,Digital-Social,824,6,2072
4101,49,Digital-Social,1365,5,3195
4102,48,OOH,200,6,2588
4103,82,OOH,1080,12,5880
4104,9,OOH,334,8,1982
4105,35,In-store,1500,12,9336
4106,36,TV,583,0,583
4107,86,Digital-Search,569,8,4265
4108,99,TV,1437,8,5285
4109,20,TV,1451,1,1826
4110,100,In-store,457,6,5413
4111,8,Trade-Promo,687,10,6267
4112,30,Trade-Promo,1069,10,6309
4113,50,TV,742,11,5505
4114,61,TV,840,5,2875
4115,73,TV,456,10,8706
4116,9,Digital-Search,277,6,5599
4117,35,TV,258,9,7809
4118,44,Digital-Search,977,4,1645
4119,73,OOH,287,9,8279
4120,49,Trade-Promo,533,9,4835
4121,58,Trade-Promo,1117,5,2812
4122,8,In-store,101,12,3581
4123,3,Digital-Search,445,6,2317
4124,86,TV,245,9,7598
4125,64,TV,378,11,9475
4126,12,Digital-Social,729,1,1085
4127,74,Digital-Social,980,9,6047
4128,60,Trade-Promo,1260,10,7400
4129,52,TV,1259,8,6339
4130,28,TV,437,6,4349
4131,62,Digital-Social,263,12,9455
4132,99,Digital-Social,370,7,6089
4133,50,OOH,157,7,3636
4134,90,Trade-Promo,1186,8,7474
4135,61,OOH,1215,6,4275
4136,31,OOH,525,10,9035
4137,74,OOH,732,3,1536
4138,78,TV,1390,12,7882
4139,43,Digital-Search,485,0,485
4140,87,OOH,1284,10,6204
4141,24,Digital-Social,355,2,747
4142,21,TV,1300,1,1810
4143,4,Digital-Search,1095,12,7539
4144,35,Digital-Search,1253,10,7423
4145,37,In-store,114,11,2325
4146,1,Digital-Social,961,8,5961
4147,51,Digital-Search,733,8,7381
4148,98,In-store,1116,6,3840
4149,74,In-store,1314,7,4576
4150,12,In-store,512,6,3542
4151,55,OOH,169,4,2121
4152,5,TV,932,3,2465
4153,41,OOH,551,7,3022
4154,5,Trade-Promo,890,4,3802
4155,55,Trade-Promo,481,7,4688
4156,11,TV,1400,9,8735
4157,46,Digital-Social,1265,11,7194
4158,29,Digital-Search,521,0,521
4159,48,Trade-Promo,1054,11,2792
4160,23,Digital-Search,816,1,1131
4161,68,Digital-Social,1047,6,6087
4162,27,In-store,713,3,1403
4163,41,Trade-Promo,693,8,6973
4164,72,Trade-Promo,786,9,5754
4165,45,Digital-Search,947,10,6897
4166,32,Digital-Search,776,12,5792
4167,38,OOH,553,4,4057
4168,33,TV,725,9,3191
4169,51,Trade-Promo,1335,9,4935
4170,97,Trade-Promo,596,11,5150
4171,36,Trade-Promo,1023,4,2547
4172,74,Digital-Search,939,4,1607
4173,68,OOH,1446,11,9410
4174,22,Digital-Social,559,0,559
4175,43,Trade-Promo,960,2,2498
4176,93,In-store,547,9,8062
4177,69,OOH,1169,9,5003
4178,13,Digital-Social,422,1,580
4179,98,Trade-Promo,1012,2,1436
4180,89,Digital-Social,335,7,1693
4181,62,Digital-Search,717,8,4765
4182,25,Digital-Search,1390,11,7682
4183,48,Digital-Search,1067,12,10055
4184,17,Digital-Social,176,3,656
4185,6,Digital-Search,669,9,6006
4186,39,In-store,231,2,2011
4187,79,Digital-Social,1260,0,1260
4188,19,OOH,828,1,1117
4189,100,TV,517,11,7359
4190,43,In-store,829,8,7813
4191,77,In-store,489,5,4219
4192,44,OOH,1487,7,2551
4193,72,In-store,261,9,7227
4194,28,TV,634,11,6343
4195,71,Digital-Search,487,4,3935
4196,42,In-store,894,3,1602
4197,10,Digital-Social,1210,8,5442
4198,7,Digital-Social,707,2,1397
4199,53,Digital-Social,1473,11,4641
4200,5,Digital-Social,499,4,2971
4201,38,Digital-Social,642,6,2814
4202,84,TV,138,4,1686
4203,85,In-store,1286,6,5282
4204,95,OOH,1481,12,11357
4205,51,Trade-Promo,157,0,157
4206,84,Digital-Search,388,9,4321
4207,49,Trade-Promo,202,2,1840
4208,12,OOH,1457,7,5643
4209,37,TV,1053,4,2421
4210,5,Digital-Search,525,5,1570
4211,20,Digital-Social,1198,12,7498
4212,7,Digital-Social,431,8,6623
4213,36,In-store,900,5,2575
4214,58,Digital-Search,426,3,1491
4215,18,Trade-Promo,413,9,3914
4216,2,Digital-Social,133,2,1109
4217,52,Trade-Promo,320,3,1397
4218,2,Digital-Social,144,3,1200
4219,33,In-store,1059,7,2592
4220,94,OOH,351,10,6231
4221,59,Digital-Search,121,7,4230
4222,19,In-store,1348,9,5893
4223,97,Digital-Search,610,11,2898
4224,23,Digital-Search,1414,5,3239
4225,8,TV,454,3,2689
4226,72,Digital-Search,1098,2,1878
4227,4,Digital-Social,654,11,3778
4228,6,Digital-Social,1206,4,3682
4229,9,Trade-Promo,133,1,748
4230,92,Digital-Social,434,10,3284
4231,38,TV,864,0,864
4232,93,In-store,630,10,7720
4233,60,OOH,308,7,5957
4234,82,OOH,1114,5,3194
4235,53,TV,1374,12,10554
4236,24,Digital-Search,202,6,3310
4237,82,Trade-Promo,565,8,5373
4238,20,OOH,1060,10,4070
4239,44,Trade-Promo,231,2,849
4240,41,Trade-Promo,182,12,9158
4241,89,Digital-Search,889,6,5065
4242,37,OOH,621,8,7757
4243,95,Digital-Social,606,7,3441
4244,81,Digital-Social,1024,9,3076
4245,24,TV,366,1,604
4246,7,TV,1187,7,5912
4247,6,Digital-Social,809,11,8685
4248,54,OOH,1357,0,1357
4249,10,In-store,201,7,3337
4250,89,TV,1388,3,3674
4251,20,Digital-Search,312,9,7368
4252,80,Digital-Search,826,2,2350
4253,41,OOH,324,7,2102
4254,23,Digital-Social,391,7,4220
4255,96,Digital-Search,611,3,2771
4256,59,Digital-Social,434,0,434
4257,38,Digital-Social,395,1,929
4258,23,In-store,1490,5,5745
4259,34,Trade-Promo,1423,6,3499
4260,25,OOH,103,11,7825
4261,26,Digital-Social,693,4,2529
4262,57,TV,724,8,6172
4263,64,Trade-Promo,1327,9,5719
4264,2,Digital-Search,1051,0,1051
4265,2,Digital-Search,1357,10,6717
4266,99,Trade-Promo,815,1,1591
4267,99,Digital-Search,488,12,10664
4268,58,In-store,627,9,8439
4269,24,In-store,974,10,9204
4270,27,Digital-Social,1324,11,6538
4271,54,Digital-Social,648,2,1874
4272,64,In-store,753,12,4641
4273,21,Digital-Search,1261,2,1595
4274,54,TV,917,5,4442
4275,11,Digital-Social,1338,2,1694
4276,84,Digital-Search,1272,11,4693
4277,20,Trade-Promo,685,1,908
4278,42,In-store,547,0,547
4279,76,Digital-Search,746,12,10706
4280,90,Trade-Promo,923,3,2711
4281,32,In-store,1468,11,4845
4282,83,In-store,452,9,8462
4283,38,OOH,468,0,468
4284,49,TV,786,10,4936
4285,80,Trade-Promo,155,10,8495
4286,71,Digital-Search,298,3,1375
4287,93,TV,556,10,7566
4288,98,TV,189,4,3137
4289,69,Digital-Social,421,1,1228
4290,11,Digital-Social,410,1,737
4291,10,Digital-Search,706,8,7330
4292,15,OOH,862,8,3318
4293,56,Trade-Promo,954,8,6242
4294,52,Digital-Search,117,1,863
4295,15,Trade-Promo,769,4,3645
4296,69,TV,897,4,2745
4297,97,Digital-Social,1479,0,1479
4298,50,Digital-Social,1267,8,6539
4299,57,OOH,1174,7,3974
4300,41,Trade-Promo,770,12,7334
4301,82,In-store,677,6,3485
4302,100,OOH,343,9,5698
4303,93,Digital-Social,545,4,3841
4304,24,TV,1350,2,3114
4305,56,Digital-Social,466,1,813
4306,24,TV,725,11,3090
4307,6,Digital-Search,434,9,4115
4308,69,Digital-Social,330,4,3930
4309,63,Trade-Promo,1263,12,11655
4310,15,TV,1064,9,6527
4311,20,In-store,1304,9,8126
4312,79,Digital-Search,1278,11,8857
4313,13,OOH,429,8,7349
4314,26,TV,1225,0,1225
4315,29,In-store,964,6,1990
4316,95,OOH,444,11,2116
4317,8,TV,812,3,1757
4318,70,Digital-Search,496,8,4936
4319,25,TV,107,5,4087
4320,6,Digital-Search,467,4,2067
4321,68,Digital-Social,1226,11,2887
4322,46,Trade-Promo,431,6,5111
4323,22,OOH,1256,12,10568
4324,8,TV,1023,6,5199
4325,90,In-store,435,7,4607
4326,32,Digital-Social,463,8,3351
4327,65,Trade-Promo,889,10,4469
4328,28,In-store,934,11,3519
4329,65,Digital-Search,1400,1,2196
4330,70,In-store,462,6,4152
4331,14,Digital-Social,988,8,4684
4332,100,TV,101,1,445
4333,20,OOH,1135,12,4855
4334,26,Digital-Social,1346,2,1848
4335,87,Trade-Promo,1140,11,5309
4336,45,Digital-Social,1044,11,9448
4337,94,TV,1182,7,4563
4338,91,OOH,140,6,3998
4339,64,In-store,294,10,2234
4340,55,OOH,858,9,3747
4341,1,OOH,1202,8,3218
4342,84,Digital-Search,606,12,3318
4343,80,Digital-Social,1056,9,6501
4344,53,TV,1043,8,7931
4345,15,Digital-Search,1315,6,5773
4346,69,OOH,605,8,7477
4347,39,Digital-Search,1453,7,3777
4348,95,OOH,134,11,10023
4349,20,OOH,900,6,4062
4350,90,In-store,1193,6,3137
4351,79,Digital-Search,1277,1,1568
4352,42,In-store,518,4,3642
4353,65,Trade-Promo,1258,2,2260
4354,42,Digital-Social,1333,4,4681
4355,56,OOH,1403,0,1403
4356,95,Digital-Search,379,9,7327
4357,3,In-store,649,10,7009
4358,19,Trade-Promo,943,6,5467
4359,39,TV,996,9,8043
4360,51,In-store,144,8,1368
4361,71,Trade-Promo,1036,4,4444
4362,88,In-store,622,8,4702
4363,88,Trade-Promo,1269,4,3529
4364,36,TV,1142,3,3458
4365,65,Digital-Search,330,6,4068
4366,32,Digital-Search,1038,8,7398
4367,44,Digital-Social,916,11,9111
4368,69,Trade-Promo,318,6,3012
4369,100,Trade-Promo,1193,0,1193
4370,38,Digital-Search,120,12,9348
4371,22,OOH,1410,8,5834
4372,2,Digital-Search,450,1,632
4373,21,In-store,385,7,1715
4374,51,In-store,693,8,6821
4375,8,TV,1214,2,2068
4376,69,Digital-Search,834,8,2882
4377,99,Digital-Social,101,8,5717
4378,74,Trade-Promo,489,10,2409
4379,43,In-store,724,10,7754
4380,71,Digital-Social,1367,9,7082
4381,34,OOH,317,8,4357
4382,54,Digital-Social,129,2,1343
4383,48,TV,196,0,196
4384,6,OOH,806,11,6845
4385,98,OOH,925,1,1681
4386,100,Trade-Promo,828,10,4408
4387,3,Digital-Search,893,4,1889
4388,72,Digital-Search,1257,3,3051
4389,70,OOH,702,6,4356
4390,73,TV,1129,12,8821
4391,93,TV,1438,1,2131
4392,61,Digital-Social,948,10,2798
4393,4,TV,1392,12,5688
4394,55,Digital-Search,351,0,351
4395,35,Digital-Search,720,4,1856
4396,77,Trade-Promo,188,6,4058
4397,36,OOH,802,6,5134
4398,52,Digital-Search,437,4,1193
4399,49,Digital-Social,358,1,839
4400,45,Trade-Promo,1323,6,5157
4401,18,Digital-Search,971,12,4955
4402,24,Digital-Social,355,9,1777
4403,43,Digital-Social,541,10,8671
4404,85,Digital-Search,1000,12,3160
4405,34,In-store,729,7,4565
4406,39,Trade-Promo,690,10,5520
4407,48,Trade-Promo,556,9,5929
4408,42,Digital-Social,297,3,2388
4409,29,Digital-Search,112,7,1743
4410,18,Digital-Search,782,11,6348
4411,28,TV,440,11,8800
4412,8,TV,610,6,2290
4413,85,Digital-Social,287,1,1171
4414,100,In-store,585,12,10245
4415,19,OOH,1048,7,3218
4416,55,Digital-Search,1197,10,8277
4417,94,Digital-Social,1364,5,4959
4418,42,OOH,1482,5,5067
4419,42,Digital-Social,470,9,7976
4420,40,Digital-Social,1495,5,2960
4421,92,Digital-Search,307,6,1915
4422,65,Digital-Search,1101,5,4996
4423,11,In-store,236,0,236
4424,7,Trade-Promo,1404,0,1404
4425,40,Trade-Promo,289,4,2721
4426,59,Digital-Search,651,7,3346
4427,98,Digital-Search,1407,3,2952
4428,99,Digital-Social,709,7,5546
4429,94,OOH,705,1,1327
4430,16,Digital-Search,1289,4,4765
4431,74,In-store,508,4,2292
4432,78,Digital-Social,175,5,2105
4433,63,Trade-Promo,1194,0,1194
4434,25,TV,1185,3,2928
4435,11,TV,511,3,2938
4436,67,Trade-Promo,473,6,1601
4437,66,In-store,1136,8,3768
4438,72,TV,822,12,4758
4439,62,Trade-Promo,1073,3,1550
4440,37,Trade-Promo,990,2,1936
4441,88,TV,741,2,1291
4442,57,OOH,726,6,3630
4443,85,Digital-Social,770,11,4961
4444,62,Trade-Promo,202,1,876
4445,73,TV,829,6,5941
4446,62,Digital-Social,699,4,2859
4447,64,TV,1081,7,4840
4448,21,Trade-Promo,914,9,2858
4449,40,Digital-Social,529,6,2263
4450,76,Trade-Promo,1278,4,3418
4451,81,In-store,636,5,1651
4452,79,Trade-Promo,1277,9,2888
4453,89,TV,329,0,329
4454,77,Trade-Promo,796,7,3477
4455,74,TV,1188,3,3738
4456,91,Digital-Search,435,1,1306
4457,11,Trade-Promo,1317,6,6291
4458,67,Digital-Search,688,2,2320
4459,38,In-store,667,11,8103
4460,100,Trade-Promo,709,9,8233
4461,79,OOH,1037,9,5798
4462,57,Digital-Social,1249,5,4509
4463,43,OOH,1269,5,4679
4464,17,Trade-Promo,327,9,2145
4465,23,Digital-Social,246,7,5475
4466,60,OOH,1203,9,8637
4467,85,OOH,251,2,1163
4468,68,Trade-Promo,484,10,8214
4469,58,TV,1046,0,1046
4470,97,Trade-Promo,1183,4,2855
4471,43,TV,644,12,4976
4472,55,In-store,427,8,4827
4473,67,TV,269,2,2055
4474,28,OOH,160,3,2230
4475,65,Digital-Search,989,8,3117
4476,100,TV,1283,3,3605
4477,63,Trade-Promo,263,4,2239
4478,74,TV,146,11,8748
4479,85,OOH,1273,10,4473
4480,14,In-store,1058,9,2840
4481,48,Digital-Search,402,8,5082
4482,55,Trade-Promo,525,3,2121
4483,12,OOH,1445,5,4775
4484,69,TV,1051,11,2833
4485,99,OOH,752,3,1589
4486,87,In-store,140,11,3154
4487,16,Trade-Promo,593,12,9569
4488,11,TV,609,8,2833
4489,74,In-store,729,2,2351
4490,41,Digital-Search,348,3,3018
4491,55,TV,1275,0,1275
4492,68,Digital-Search,1195,12,4231
4493,65,OOH,351,0,351
4494,42,TV,377,4,1845
4495,92,In-store,523,6,1849
4496,44,OOH,1187,7,3707
4497,49,In-store,386,7,1996
4498,28,OOH,814,8,7910
4499,77,In-store,1263,3,2355
4500,46,Digital-Social,1367,0,1367
4501,1,OOH,783,8,4615
4502,97,In-store,285,5,4275
4503,38,In-store,1463,3,2177
4504,84,Digital-Search,890,6,3260
4505,75,In-store,1263,2,2293
4506,45,TV,307,6,2989
4507,32,In-store,1490,9,3227
4508,85,Digital-Social,1140,3,3036
4509,63,Digital-Social,1035,0,1035
4510,70,Trade-Promo,963,12,10743
4511,49,In-store,109,5,2134
4512,38,Digital-Social,1167,1,1703
4513,33,Digital-Search,240,11,9579
4514,53,TV,171,1,959
4515,90,In-store,762,10,4352
4516,43,Trade-Promo,1400,4,3676
4517,34,TV,864,1,1052
4518,25,OOH,1247,8,2455
4519,18,In-store,538,0,538
4520,19,In-store,959,3,2705
4521,18,Trade-Promo,309,4,3501
4522,34,OOH,654,7,2530
4523,68,Trade-Promo,570,9,4836
4524,28,TV,1278,6,5706
4525,6,In-store,1114,6,3610
4526,89,OOH,1342,10,9922
4527,1,Trade-Promo,455,2,1789
4528,69,Digital-Search,1356,8,6276
4529,98,Digital-Search,755,12,6863
4530,15,OOH,585,12,6417
4531,69,OOH,1029,2,2333
4532,16,In-store,644,3,1157
4533,83,In-store,1232,8,3408
4534,14,In-store,654,12,11310
4535,99,TV,515,4,1967
4536,76,Trade-Promo,1170,1,1839
4537,64,Digital-Social,1223,7,5444
4538,84,OOH,835,8,3851
4539,94,Digital-Social,539,6,3179
4540,98,In-store,1020,0,1020
4541,13,Digital-Social,117,9,1575
4542,80,TV,814,3,2836
4543,82,In-store,147,2,1563
4544,17,In-store,372,5,2472
4545,22,TV,636,1,1456
4546,22,Digital-Social,274,9,1939
4547,93,OOH,829,7,5183
4548,18,TV,649,12,5881
4549,9,TV,215,11,9631
4550,64,OOH,1311,11,6019
4551,13,Trade-Promo,540,2,1394
4552,48,Digital-Social,1228,10,3498
4553,8,Trade-Promo,1088,11,9668
4554,40,TV,1399,2,1993
4555,97,Digital-Search,1214,7,2460
4556,76,OOH,1242,7,3370
4557,96,In-store,623,9,5717
4558,27,Digital-Social,463,5,1613
4559,64,Digital-Search,395,2,1287
4560,2,Digital-Search,1422,10,5112
4561,23,In-store,304,1,1000
4562,80,TV,172,3,1558
4563,49,Trade-Promo,983,1,1837
4564,49,Digital-Social,202,7,1336
4565,20,Trade-Promo,917,7,6944
4566,84,Digital-Social,214,2,584
4567,5,Trade-Promo,786,12,5490
4568,51,In-store,377,1,1111
4569,47,Digital-Social,938,8,6914
4570,4,TV,794,7,5253
4571,78,Digital-Search,161,0,161
4572,64,Digital-Social,379,5,4009
4573,2,TV,1044,3,3384
4574,60,TV,488,12,2708
4575,84,In-store,451,2,941
4576,14,Digital-Social,1207,6,5581
4577,6,OOH,1143,7,2732
4578,84,In-store,1115,2,1795
4579,16,TV,619,5,4999
4580,100,Digital-Search,934,12,4102
4581,64,TV,1266,2,2686
4582,9,In-store,112,7,2996
4583,40,Digital-Social,933,0,933
4584,29,Digital-Search,700,12,4108
4585,24,Digital-Search,395,1,1208
4586,51,TV,395,5,2070
4587,28,Trade-Promo,652,12,3460
4588,19,OOH,1460,11,3297
4589,75,Digital-Search,724,11,7390
4590,61,Digital-Social,869,9,2426
4591,27,OOH,474,6,5310
4592,81,Digital-Search,746,1,1126
4593,17,In-store,937,1,1754
4594,60,Trade-Promo,714,11,8634
4595,4,OOH,374,4,2386
4596,89,Digital-Search,1296,8,5368
4597,15,In-store,175,2,691
4598,14,Trade-Promo,1466,1,1943
4599,69,Trade-Promo,286,2,1466
4600,70,In-store,684,11,9165
4601,69,In-store,622,7,5655
4602,55,Trade-Promo,1481,6,3155
4603,28,In-store,876,0,876
4604,65,Trade-Promo,651,4,3119
4605,34,TV,1146,11,5392
4606,57,OOH,1241,1,1969
4607,15,Trade-Promo,166,7,3302
4608,80,Trade-Promo,367,1,964
4609,39,TV,203,6,4607
4610,95,OOH,1183,12,5455
4611,51,Trade-Promo,1380,2,2084
4612,42,Digital-Social,670,8,4070
4613,66,In-store,653,7,1983
4614,65,Digital-Social,340,3,2551
4615,68,In-store,752,4,3120
4616,24,Digital-Social,119,2,553
4617,22,Digital-Social,1106,10,4116
4618,2,Digital-Search,773,0,773
4619,98,Digital-Social,104,0,104
4620,3,Trade-Promo,1162,6,3586
4621,38,OOH,925,7,3690
4622,76,TV,1353,0,1353
4623,67,Trade-Promo,1270,12,10042
4624,12,TV,616,1,1181
4625,1,TV,1287,1,1830
4626,73,OOH,1385,2,2165
4627,18,OOH,1112,3,2963
4628,95,Trade-Promo,1478,8,7406
4629,94,In-store,1365,0,1365
4630,2,Trade-Promo,789,4,3613
4631,11,Trade-Promo,970,7,3868
4632,50,Digital-Social,183,0,183
4633,77,Trade-Promo,1154,4,4554
4634,29,Digital-Social,989,1,1238
4635,93,Digital-Social,1012,1,1260
4636,67,TV,751,1,1579
4637,78,Trade-Promo,1422,5,5722
4638,34,Digital-Search,1126,2,2600
4639,40,Digital-Social,137,3,2540
4640,34,OOH,124,1,645
4641,27,Digital-Search,589,4,2877
4642,53,TV,1014,5,3684
4643,74,Trade-Promo,1323,4,3083
4644,75,OOH,659,6,4211
4645,57,Digital-Social,209,1,418
4646,71,Digital-Social,646,10,9526
4647,3,Digital-Social,1204,1,2059
4648,65,Digital-Social,382,10,4152
4649,66,In-store,1321,12,6661
4650,1,Digital-Social,900,2,1268
4651,68,Digital-Search,1125,1,1783
4652,34,OOH,765,2,2021
4653,30,Digital-Search,1404,3,3117
4654,40,Digital-Social,555,5,3630
4655,3,TV,703,1,1016
4656,80,TV,1246,2,2674
4657,90,Digital-Search,319,8,2463
4658,88,In-store,242,10,3542
4659,81,Digital-Search,808,9,2320
4660,37,OOH,914,1,1096
4661,8,In-store,1332,2,2080
4662,8,Digital-Search,973,6,2017
4663,7,TV,361,8,3545
4664,67,Digital-Social,1038,1,1218
4665,12,OOH,459,3,1299
4666,73,OOH,1384,6,2704
4667,45,TV,356,0,356
4668,34,Trade-Promo,866,0,866
4669,95,In-store,991,12,6775
4670,29,OOH,629,4,2789
4671,93,TV,725,10,4035
4672,19,In-store,958,3,3355
4673,39,In-store,151,1,937
4674,12,Digital-Search,584,0,584
4675,64,OOH,1381,3,4078
4676,40,In-store,404,4,1964
4677,45,Trade-Promo,963,1,1615
4678,53,Trade-Promo,446,2,1396
4679,97,TV,1491,2,2729
4680,86,Digital-Social,907,7,1978
4681,66,In-store,956,11,6962
4682,45,OOH,919,2,1485
4683,36,TV,1372,7,5348
4684,70,In-store,1145,4,4297
4685,38,In-store,1056,1,1884
4686,21,Trade-Promo,223,10,3843
4687,47,TV,174,6,1740
4688,66,Digital-Search,1125,9,6921
4689,39,Digital-Social,357,3,1767
4690,35,Digital-Social,729,0,729
4691,93,In-store,874,8,3322
4692,15,Digital-Social,277,5,4287
4693,56,Digital-Search,1338,11,6992
4694,21,Digital-Search,625,9,3559
4695,3,In-store,1451,11,6214
4696,37,OOH,280,12,3592
4697,13,OOH,1354,7,3804
4698,70,Trade-Promo,264,8,2664
4699,60,Digital-Social,105,10,5995
4700,30,Digital-Search,561,5,4776
4701,76,Digital-Search,1124,8,3788
4702,93,TV,1181,8,4645
4703,76,In-store,1199,0,1199
4704,52,Digital-Search,137,5,1387
4705,13,TV,472,1,786
4706,48,Digital-Search,501,10,4851
4707,11,OOH,481,3,1021
4708,16,OOH,922,0,922
4709,79,OOH,1181,6,2105
4710,31,In-store,391,1,1271
4711,94,OOH,1134,6,2358
4712,8,Digital-Social,434,0,434
4713,26,TV,1317,7,6308
4714,76,Trade-Promo,1337,0,1337
4715,12,Digital-Search,166,0,166
4716,39,In-store,339,3,1116
4717,97,OOH,1116,11,3877
4718,76,In-store,1435,8,6027
4719,6,OOH,314,10,5784
4720,20,Digital-Search,1500,11,10091
4721,97,TV,1139,4,2139
4722,75,OOH,683,10,6953
4723,68,Digital-Search,846,0,846
4724,16,TV,521,7,4007
4725,29,Digital-Search,1185,2,2931
4726,16,TV,1067,2,2509
4727,68,OOH,1008,8,2232
4728,61,Digital-Social,1058,9,2921
4729,92,Digital-Social,1058,1,1633
4730,14,In-store,156,8,7004
4731,66,TV,1360,7,3516
4732,17,Digital-Social,1486,9,8254
4733,82,In-store,614,7,5178
4734,100,TV,1196,3,3134
4735,44,Digital-Social,182,7,4235
4736,72,TV,114,2,1000
4737,71,TV,1479,11,11192
4738,71,Digital-Search,820,7,5454
4739,5,TV,447,10,4577
4740,86,Digital-Search,497,12,3953
4741,28,In-store,481,2,1029
4742,51,Trade-Promo,177,12,6693
4743,78,OOH,883,8,4963
4744,59,Digital-Search,915,10,7245
4745,3,In-store,1006,10,9496
4746,46,TV,994,9,8698
4747,16,Digital-Social,1283,5,5598
4748,96,Digital-Social,283,5,1313
4749,95,TV,932,4,2124
4750,50,TV,109,7,1222
4751,28,Digital-Social,845,0,845
4752,67,Digital-Search,420,4,1884
4753,90,OOH,330,9,6639
4754,29,Trade-Promo,380,4,3196
4755,38,Trade-Promo,235,3,757
4756,2,Digital-Search,319,11,6754
4757,77,TV,131,5,2051
4758,6,Digital-Social,306,5,1416
4759,49,In-store,846,12,11418
4760,71,In-store,695,6,5975
4761,32,Digital-Social,1467,9,5850
4762,30,Digital-Search,1226,1,1471
4763,1,Digital-Search,134,1,566
4764,64,In-store,631,12,4339
4765,63,Trade-Promo,1298,12,8306
4766,16,Digital-Search,1067,3,3212
4767,44,Digital-Search,327,2,1745
4768,99,TV,1019,7,4428
4769,13,Digital-Social,579,9,5358
